"","Geo_FIPS","X","fips10","incpc.0","dpov.0","npov.0","pop.0","incpc.1","dpov.1","npov.1","pop.1","incpc.2","dpov.2","npov.2","pop.2","incpc.3","dpov.3","npov.3","pop.3","incpc.4","dpov.4","npov.4","pop.4","trtid10","trctpop7","tractid","state","county","tract","placefp10","cbsa10","metdiv10","ccflag10","pop70","asian70","pop80","nhwht80","nhblk80","asian80","hisp80","pop90","nhwht90","nhblk90","asian90","hisp90","pop00","nhwht00","nhblk00","asian00","hisp00","pop10","nhwht10","nhblk10","asian10","hisp10","nhwht70","nhblk70","hisp70","wbha70","wbha80","wbha90","wbha00","wbha10","pw70","pb70","ph70","pa70","pw80","pb80","ph80","pa80","pw90","pb90","ph90","pa90","pw00","pb00","ph00","pa00","pw10","pb10","ph10","pa10","trtid10str"
"40","11001002502",11544,11001002502,4113.521484375,5482.99997957423,17,102,6862.99997443333,4816.99998205528,19,97,11854.9999558367,4899.99998174608,16,98,15679,5463,21,110,25685,4819,11,97,1.1e+10,5483,1.1e+10,"DC","District of Columbia","Census Tract 25.02",50000,47900,47894,1,5483,0,4910,2,93,0,2,4846,3,79,0,14,5486,3,62,1,43,5973,17,49,2,51,2,106,2,5540,4853,4821,5443,5929,0.0202166,0.9539711,0.0212996,0.0045126,0.0181331,0.9571399,0.0201937,0.0045333,0.0284173,0.8209915,0.1462352,0.0043559,0.0303142,0.5684365,0.3913283,0.009921,0.1411705,0.4106932,0.4270535,0.0210828,"11001002502"
"41","11001002600",11545,11001002600,9332.71960449219,4586.85378476905,5,95,21860.496831907,3415.39470293081,5,68,31195.0003129397,2337.00002344415,3,47,49344,2193,4,44,76203,2276,3,46,1.1e+10,2736,1.1e+10,"DC","District of Columbia","Census Tract 26",50000,47900,47894,1,4586.854,1,3453.136,17,50,1,2,2292,14,30,1,1,2184,13,28,1,2,2166,17,21,2,3,25,65,2,4598.131,3424.017,2284,2160,2144,0.2675,0.7018068,0.0230528,0.0076404,0.2418425,0.7234358,0.0239324,0.0107893,0.3034151,0.6563047,0.0218914,0.0183888,0.3074074,0.6375,0.0347222,0.0203704,0.3927239,0.5009328,0.0694963,0.036847,"11001002600"
"42","11001002701",11546,11001002701,4796.29150390625,4378.00002446398,18,77,10081.000056332,4562.00002549216,19,92,19656.0001098365,4531.00002531894,12,98,24118,5559,19,115,40594,5224,13,108,1.1e+10,4378,1.1e+10,"DC","District of Columbia","Census Tract 27.01",50000,47900,47894,1,4378,1,4575,34,45,4,7,4950,33,39,5,21,5742,35,37,9,33,5233,45,26,7,25,24,58,4,4333,4482,4916,5657,5187,0.2822525,0.6635126,0.0424648,0.0117701,0.3770638,0.5033467,0.0805444,0.0390451,0.3384866,0.3980879,0.2097234,0.0537022,0.3088209,0.3257911,0.2877851,0.077603,0.4370542,0.2548679,0.2446501,0.0634278,"11001002701"
"43","11001002702",11547,11001002702,4233.455078125,5925.99997102516,22,116,8477.9999585473,5373.99997372413,17,109,17274.9999155349,6145.99996994948,18,125,26527,6052,22,121,52943,5103,8,102,1.1e+10,5926,1.1e+10,"DC","District of Columbia","Census Tract 27.02",50000,47900,47894,1,5926,2,5437,34,52,2,19,6242,44,38,2,39,6052,45,25,8,42,5226,58,14,5,26,32,72,6,5619,5336,6203,5985,5175,0.2849261,0.6378359,0.05517,0.022068,0.3184033,0.4842579,0.1772864,0.0200525,0.3566017,0.3079155,0.3177495,0.0177334,0.3772765,0.2058479,0.3470342,0.0698413,0.5650241,0.1342995,0.2517875,0.0488889,"11001002702"
"44","11001002801",11548,11001002801,1636.86511230469,3340.73646350286,16,68,2519.60217387552,2876.42315796128,14,58,10920.9998601491,3289.9999578693,16,67,13136,3603,22,73,26531,3800,16,77,1.1e+10,3129,1.1e+10,"DC","District of Columbia","Census Tract 28.01",50000,47900,47894,1,3340.737,1,2895.602,3,46,1,7,3423,3,43,2,21,3629,4,38,2,28,3773,16,27,4,28,6,56,2,3243.654,2840.741,3405,3582,3742,0.0884805,0.8644573,0.0385368,0.0085255,0.0573088,0.8070341,0.1234103,0.0122468,0.0431718,0.6293686,0.3030837,0.0243759,0.0549972,0.5268007,0.3947515,0.0234506,0.2183324,0.3647782,0.3693212,0.0475681,"11001002801"
"45","11001002802",11549,11001002802,2033.02026367188,4149.2637729685,20,84,3129.39800447251,3572.57704564404,17,72,8832.00011926889,4577.00006180862,31,97,17822,4557,30,94,28440,3975,17,80,1.1e+10,4361,1.1e+10,"DC","District of Columbia","Census Tract 28.02",50000,47900,47894,1,4149.264,1,3596.398,4,57,1,9,4770,6,39,4,45,4700,7,31,7,48,4277,22,22,4,37,7,70,3,4047.346,3528.259,4741,4647,4253,0.0879589,0.8605638,0.0429911,0.0084861,0.0573088,0.8070341,0.1234103,0.0122468,0.0685509,0.4081417,0.475849,0.0474583,0.0783301,0.3298903,0.5160319,0.0757478,0.2645192,0.253233,0.4333412,0.0489067,"11001002802"
"46","11001002900",11550,11001002900,3653.60327148438,5189.00001933053,20,73,5789.00002156571,4165.00001551583,18,85,10962.0000408366,4072.00001516938,10,82,16929,4161,16,84,30215,3885,14,78,1.1e+10,5189,1.1e+10,"DC","District of Columbia","Census Tract 29",50000,47900,47894,1,5189,0,4227,1,80,0,2,4091,2,67,0,12,4189,4,46,1,32,3962,23,25,3,27,3,99,1,5140,4190,4077,4140,3935,0.0250973,0.9638132,0.0087549,0.0023346,0.0174224,0.9556086,0.0257757,0.0011933,0.0228109,0.8243807,0.1493745,0.0034339,0.0427536,0.5567633,0.3888889,0.0115942,0.2945362,0.3161372,0.3481576,0.041169,"11001002900"
"47","11001003000",11551,11001003000,2889.47583007813,3205.99996417016,27,58,6007.99993285537,2505.99997199327,16,51,11245.9998743162,2502.9999720268,16,50,14652,2742,21,55,37512,3029,14,61,1.1e+10,3206,1.1e+10,"DC","District of Columbia","Census Tract 30",50000,47900,47894,1,3206,0,2556,1,48,0,1,2642,3,43,0,6,2829,4,38,1,13,3398,24,29,3,11,2,61,1,3202,2528,2630,2813,3384,0.0359151,0.9469082,0.0128045,0.0043723,0.0237342,0.9501582,0.0249209,0.0011867,0.0581749,0.8190114,0.1201521,0.0026616,0.0757199,0.6779239,0.2356914,0.0106648,0.3614066,0.4343972,0.1572104,0.0469858,"11001003000"
"48","11001003100",11552,11001003100,3199.46655273438,3725.99998958968,15,86,5702.999984066,3049.9999914784,10,61,9460.99997356627,3034.99999152031,14,61,14917,2800,8,56,28653,2878,4,58,1.1e+10,3726,1.1e+10,"DC","District of Columbia","Census Tract 31",50000,47900,47894,1,3726,0,3035,0,58,0,2,2909,1,50,0,7,2755,2,36,0,16,2885,13,22,2,21,0,71,1,3641,3028,2902,2737,2877,0.0063169,0.9804999,0.0093381,0.0038451,0.0069353,0.9531044,0.0350066,0.0049538,0.0144728,0.8631978,0.1195727,0.0027567,0.0299598,0.6624041,0.3010595,0.0065765,0.226625,0.3746959,0.3604449,0.0382343,"11001003100"
"49","11001003200",11553,11001003200,3488.95603179932,6455.48500762089,26,126,5784.74701297936,5200.68844526504,14,104,10476.0000284883,4834.00001314553,19,97,16030,4471,23,90,27095,4473,18,89,1.1e+10,6526,1.1e+10,"DC","District of Columbia","Census Tract 32",50000,47900,47894,1,6455.485,1,5224.394,1,101,1,1,4861,1,89,0,6,4480,1,74,0,13,4913,14,57,2,24,2,124,2,6445.21,5209.196,4840,4445,4889,0.0173772,0.9641268,0.0142742,0.0042217,0.0083519,0.97325,0.0123998,0.0059984,0.0119835,0.9192149,0.0661157,0.002686,0.0155231,0.8314961,0.1507312,0.0022497,0.147883,0.5876457,0.2429945,0.0214768,"11001003200"
"50","11001003301",11554,11001003301,3307.4716796875,4527.00001264829,25,95,6340.00001771376,3622.00001011975,13,73,13287.0000371234,3065.00000856351,9,63,22099,2638,12,53,50787,2827,13,57,1.1e+10,4527,1.1e+10,"DC","District of Columbia","Census Tract 33.01",50000,47900,47894,1,4527,0,3683,2,71,0,1,3101,4,56,0,1,2707,3,49,0,2,3198,18,41,2,2,2,88,0,4530,3679,3095,2696,3171,0.0192053,0.9726269,0.0050773,0.0030905,0.0258222,0.9646643,0.0076108,0.0019027,0.0655897,0.9127625,0.0168013,0.0048465,0.0571217,0.9061573,0.0311573,0.0055638,0.2831914,0.6471145,0.0394197,0.0302744,"11001003301"
"51","11001003302",11555,11001003302,3161.3681640625,2698.99996072438,12,51,5567.99991897494,2817.9999589927,10,56,12188.9998226267,1913.99997214763,7,39,20789,1874,6,38,39235,2198,8,44,1.1e+10,2699,1.1e+10,"DC","District of Columbia","Census Tract 33.02",50000,47900,47894,1,2699,0,2794,1,53,0,1,1991,2,37,0,1,1830,1,34,1,1,2134,14,25,1,3,0,51,0,2579,2782,1990,1826,2117,0.0058162,0.9910818,0,0.003102,0.0197699,0.9554278,0.0204889,0.0043134,0.0482412,0.9291458,0.0190955,0.0035176,0.0345016,0.9216868,0.0284775,0.0153341,0.3245158,0.5899858,0.0604629,0.0250354,"11001003302"
"52","11001003400",11556,11001003400,2629.97485351563,5315.51483536733,27,125,4057.25286950743,2853.3114751721,13,93,6838.9999753189,2804.99998987711,17,94,9376,2411,19,85,15241,2648,18,97,1.1e+10,5245,1.1e+10,"DC","District of Columbia","Census Tract 34",50000,47900,47894,1,5315.515,0,4748.605,1,93,0,1,4580,2,87,1,2,4249,2,79,1,3,4347,11,69,2,5,3,103,0,5302.79,4732.804,4560,4227,4319,0.0258355,0.9683582,0.0026401,0.0031663,0.0085559,0.9772537,0.0100167,0.0041736,0.0195175,0.9519737,0.022807,0.0057018,0.0264963,0.9347054,0.0305181,0.0082801,0.1222505,0.7960176,0.0553369,0.026395,"11001003400"
"53","11001003500",11557,11001003500,3278.64868164063,3104.99999240914,14,59,5179.99998733634,2715.99999336014,14,55,8428.99997939344,2078.99999491742,13,42,9806,1947,14,70,22218,2333,15,50,1.1e+10,3105,1.1e+10,"DC","District of Columbia","Census Tract 35",50000,47900,47894,1,3105,0,2646,1,50,0,2,2222,1,40,0,3,3498,2,60,1,7,3740,11,54,3,7,0,60,2,3139,2644,2215,3482,3718,0.00446,0.9579484,0.0309016,0.00669,0.0177761,0.9462935,0.0325265,0.0034039,0.0189616,0.9110609,0.0681716,0.0018059,0.0241241,0.8589891,0.106548,0.0103389,0.1425498,0.7235073,0.0997848,0.0341581,"11001003500"
"54","11001003600",11558,11001003600,3347.18237304688,5622.99996857904,32,131,4938.99997240119,4175.99997666478,30,99,8858.99995049648,4160.9999767486,37,85,16512,3909,22,78,32763,4241,17,85,1.1e+10,5623,1.1e+10,"DC","District of Columbia","Census Tract 36",50000,47900,47894,1,5623,0,4974,11,82,0,6,4272,4,72,0,8,3915,7,50,3,18,4208,30,33,4,16,1,109,1,5526,4937,4256,3882,4180,0.0085052,0.9820847,0.0074195,0.0019906,0.1099858,0.8254001,0.0629937,0.0016204,0.050282,0.8505639,0.0953947,0.0037594,0.0886141,0.638846,0.2380216,0.0345183,0.3638756,0.3954546,0.1935407,0.0471292,"11001003600"
"55","11001003700",11559,11001003700,3424.87231445313,5618.99989631918,24,99,4244.99992167199,3842.99992908962,29,95,9787.9998193935,4957.99990851583,29,110,13246,4418,30,100,25781,4243,22,102,1.1e+10,5619,1.1e+10,"DC","District of Columbia","Census Tract 37",50000,47900,47894,1,5619,0,4764,3,88,0,4,5440,5,78,1,24,4990,9,55,2,33,5763,30,49,5,30,5,102,1,5468,4717,5403,4935,5724,0.0486467,0.9356254,0.0113387,0.0043892,0.0328599,0.9274963,0.0373119,0.002332,0.0444198,0.7245975,0.2206182,0.0103646,0.0867275,0.5619048,0.3300912,0.0212766,0.2603075,0.4315164,0.2645003,0.0436758,"11001003700"
"56","11001003800",11560,11001003800,3774.84008789063,5189.99998172309,29,109,8787.9999690525,4060.99998569893,18,82,18132.9999361435,4426.99998441004,16,89,29477,4645,20,94,57552,4046,5,81,1.1e+10,5190,1.1e+10,"DC","District of Columbia","Census Tract 38",50000,47900,47894,1,5190,1,4108,18,53,1,9,4501,26,43,2,19,4718,33,31,3,26,4614,49,17,6,19,21,75,9,5278,4041,4480,4661,4564,0.1951497,0.7150436,0.0816597,0.008147,0.2187577,0.6550359,0.1108636,0.0153427,0.290625,0.4832589,0.2080357,0.0180804,0.3544304,0.3299721,0.2804119,0.0351856,0.5381244,0.1873357,0.2048642,0.0696757,"11001003800"
"57","11001003900",11561,11001003900,5310.47607421875,6093.99997871695,24,140,9831.99996566214,5216.99998177984,16,104,22787.9999204138,4592.99998395913,10,92,34829,4632,8,93,55793,4476,5,90,1.1e+10,6094,1.1e+10,"DC","District of Columbia","Census Tract 39",50000,47900,47894,1,6094,2,5223,33,49,2,18,4593,41,28,3,19,4643,50,18,6,18,4474,60,12,6,11,47,65,10,6216,5094,4557,4582,4426,0.3748391,0.5260618,0.0797941,0.019305,0.3252847,0.4844916,0.171967,0.0182568,0.4527101,0.3065613,0.2078122,0.0329164,0.5460498,0.2018769,0.1911829,0.0608904,0.6766832,0.1357885,0.1249435,0.0625847,"11001003900"
"58","11001004001",11562,11001004001,3411.09204101563,4047.74834049466,12,81,7781.1408137116,3330.1727565321,8,67,39869.9998955667,2859.99999250867,3,57,64523,3316,3,67,80332,3250,2,65,1.1e+10,3649,1.1e+10,"DC","District of Columbia","Census Tract 40.01",50000,47900,47894,1,4048.304,1,3344.058,43,14,1,8,3025,49,3,2,6,3474,56,4,3,6,3745,60,3,4,7,49,25,8,4160.317,3274.078,3012,3434,3718,0.5857727,0.2997368,0.1004731,0.0140174,0.6556404,0.2110263,0.1170483,0.016285,0.813745,0.0567729,0.1035857,0.0258964,0.8092603,0.0564939,0.0841584,0.0500874,0.8066165,0.0433029,0.0927918,0.0572889,"11001004001"
"59","11001004002",11563,11001004002,2730.60424804688,3240.25213464993,10,65,6228.86009967695,2665.82763437994,6,54,25288.0004007398,3152.00004994986,5,64,46442,2954,3,59,79703,2319,3,46,1.1e+10,3639,1.1e+10,"DC","District of Columbia","Census Tract 40.02",50000,47900,47894,1,3240.697,1,2676.943,34,11,1,6,3016,38,12,2,8,2778,37,7,5,6,2797,42,5,4,5,39,20,8,3412.683,2620.923,2996,2737,2786,0.5716909,0.2927316,0.1218982,0.0136793,0.6556404,0.2110263,0.1170483,0.016285,0.6301736,0.203271,0.1305073,0.0360481,0.6726342,0.1231275,0.1158202,0.088418,0.7494616,0.0829146,0.0897344,0.0778894,"11001004002"
"60","11001004100",11564,11001004100,12720.3759765625,2890.99996678606,4,60,27611.999682773,2796.999967866,5,56,53114.9993897757,2750.99996839448,3,55,84874,2521,2,50,92552,2693,2,54,1.1e+10,2891,1.1e+10,"DC","District of Columbia","Census Tract 41",50000,47900,47894,1,2891,1,2797,47,2,2,3,2799,46,2,3,4,2570,42,2,4,4,2708,42,3,4,5,51,2,5,2997,2745,2787,2549,2685,0.8515182,0.04004,0.0847514,0.0236904,0.8586521,0.0448087,0.0608379,0.0357013,0.8317187,0.0426982,0.0746322,0.0509508,0.8171832,0.0411926,0.0686544,0.0729698,0.7783985,0.0502793,0.0964618,0.0748603,"11001004100"
"61","11001004201",11565,11001004201,3276.17456054688,4440.99998448999,22,94,8455.99997046776,3663.99998720363,17,74,29204.9998980027,3671.99998717569,6,74,52379,3359,6,67,72058,3536,14,71,1.1e+10,4441,1.1e+10,"DC","District of Columbia","Census Tract 42.01",50000,47900,47894,1,4441,1,3724,21,44,1,7,3664,41,18,2,11,3392,47,10,4,6,3342,51,5,5,5,11,73,3,4393,3647,3638,3335,3323,0.1286137,0.832916,0.0305031,0.0079672,0.2829723,0.601042,0.1009049,0.0150809,0.5700935,0.2528862,0.1509071,0.0261132,0.710045,0.1478261,0.0890555,0.0530735,0.7655733,0.0794463,0.0800482,0.0749323,"11001004201"
"62","11001004202",11566,11001004202,5171.02294921875,3973.99991795466,17,76,12127.999749611,2788.99994241962,9,57,33246.9993135981,2563.99994706486,6,52,52678,2923,5,59,88592,2354,2,47,1.1e+10,3974,1.1e+10,"DC","District of Columbia","Census Tract 42.02",50000,47900,47894,1,3974,2,2920,39,11,1,5,2606,37,6,3,6,2889,40,5,6,5,2771,43,3,5,4,40,32,3,3867,2822,2587,2835,2754,0.5205586,0.4184122,0.0405999,0.0204293,0.6945429,0.1941885,0.0875266,0.023742,0.7112486,0.1178972,0.120603,0.0502513,0.7142857,0.0825397,0.0959436,0.107231,0.7745098,0.0515614,0.0780683,0.0958606,"11001004202"
"63","11001004300",11567,11001004300,4147.169921875,4192.00003904104,26,87,8062.00007508323,2756.00002566725,13,63,18245.0001699198,3244.0000302121,13,66,34731,3429,14,69,52319,2864,11,57,1.1e+10,4192,1.1e+10,"DC","District of Columbia","Census Tract 43",50000,47900,47894,1,4192,1,3095,10,46,0,5,3283,19,35,1,10,3290,22,26,2,15,3255,33,18,4,10,9,69,2,4069,3081,3264,3245,3230,0.1135414,0.8493487,0.0199066,0.0172032,0.1655307,0.7468355,0.0798442,0.0077897,0.2950368,0.5422794,0.1495098,0.013174,0.3411402,0.4058551,0.2255778,0.0274268,0.5083591,0.2842105,0.152322,0.0551084,"11001004300"
"64","11001004400",11568,11001004400,5692.72412109375,6033.00002809335,36,118,11986.0000558142,3544.00001650304,24,72,22002.0001024548,2827.00001316424,9,59,25338,2412,10,49,62333,4478,11,90,1.1e+10,6033,1.1e+10,"DC","District of Columbia","Census Tract 44",50000,47900,47894,1,6098,0,3595,2,68,0,1,2948,6,45,1,7,2589,13,31,1,6,4572,56,20,6,8,1,120,2,6148,3583,2941,2564,4529,0.0100846,0.9760898,0.0126871,0.0011386,0.0326542,0.9469718,0.0170248,0.0033491,0.1081265,0.767086,0.1132268,0.0115607,0.2472699,0.6021841,0.1267551,0.023791,0.6133804,0.2260985,0.0920733,0.0684478,"11001004400"
"65","11001004600",11569,11001004600,2477.44140625,5895.00005061229,45,118,3858.00003312336,3311.00002842702,28,67,12024.0001032336,3443.00002956032,13,69,16452,2980,14,60,42504,2383,9,48,1.1e+10,5895,1.1e+10,"DC","District of Columbia","Census Tract 46",50000,47900,47894,1,5830,1,3349,1,64,0,1,3623,3,66,1,3,2997,2,54,1,3,3028,14,39,2,4,0,114,0,5764,3335,3607,2977,3013,0.0036433,0.9902845,0,0.0060722,0.0161919,0.9646177,0.0155922,0.0035982,0.0396451,0.9143332,0.0385362,0.0074854,0.0255291,0.9109842,0.0483708,0.0151159,0.2313309,0.655161,0.0733488,0.0401593,"11001004600"
"66","11001004701",11570,11001004701,1892.419921875,2888.50299390008,34,54,3145.27615925894,3183.5189711209,18,66,5114.39073737564,3256.10226710379,26,74,7414.42266106606,3242.05386674404,24,68,18141,3841,38,77,1.1e+10,2888.502976,1.1e+10,"DC","District of Columbia","Census Tract 47.01",50000,47900,47894,1,2888.503,0,3292.004,2,62,1,0,3555.021,3,66,1,1,3420,2,63,2,1,3986,11,55,11,2,2,55,0,2883.877,3274.053,3535.509,3398.927,3965,0.0364093,0.9535773,0.002165,0.0078483,0.0376639,0.9404053,0.0054827,0.0164482,0.0362031,0.9386314,0.0072848,0.0178808,0.0273249,0.932721,0.0112514,0.0287026,0.1384615,0.6970996,0.0272383,0.1372005,"11001004701"
"67","11001004702",11571,11001004702,532.312255859375,812.497032220388,10,15,884.723869183508,895.481057667377,5,19,1438.60930887333,915.897762340843,7,21,2085.57733893394,911.946133255959,7,19,29412,1466,10,32,1.1e+10,812.4970244,1.1e+10,"DC","District of Columbia","Census Tract 47.02",50000,47900,47894,1,812.497,0,925.9963,1,17,0,0,999.9794,1,19,0,0,962,1,18,1,0,1802,13,17,3,2,1,15,0,811.1228,920.9471,994.4911,956.0726,1796,0.0369858,0.9529999,0.0021652,0.007849,0.0376639,0.9404052,0.0054827,0.0164482,0.0362031,0.9386314,0.0072848,0.0178808,0.0273249,0.932721,0.0112514,0.0287026,0.3669265,0.4832962,0.0528953,0.096882,"11001004702"
"68","11001004801",11572,11001004801,2858.04833984375,3661.00002344081,29,80,5187.00003321155,1957.00001253036,11,39,12054.0000771799,2100.00001344597,15,42,16594,1797,11,36,44894,1746,5,35,1.1e+10,3661,1.1e+10,"DC","District of Columbia","Census Tract 48.01",50000,47900,47894,1,3661,0,2089,1,40,0,0,2155,3,38,1,2,1876,3,29,2,4,2143,16,20,3,4,0,73,0,3661,2086,2152,1866,2125,0.0051898,0.9942639,0,0.0005463,0.0234899,0.964046,0.0071908,0.0052733,0.0604089,0.8828996,0.0381041,0.0185874,0.0862808,0.7792069,0.0943194,0.0401929,0.3651765,0.4705882,0.0898824,0.0743529,"11001004801"
"69","11001004802",11573,11001004802,2225.94946289063,2863.99996599182,24,60,4407.99994765781,3072.99996351008,19,63,10674.9998732412,3126.99996286887,11,63,15363,2896,12,58,37993,3061,8,61,1.1e+10,2864,1.1e+10,"DC","District of Columbia","Census Tract 48.02",50000,47900,47894,1,2864,0,3005,2,56,1,1,3090,4,53,3,2,2853,3,44,7,3,2922,16,30,8,4,0,57,0,2864,2987,3088,2833,2899,0.0055866,0.9933659,0,0.0010475,0.0264479,0.9437563,0.0207566,0.0090392,0.0712435,0.8607513,0.0252591,0.0427461,0.0525944,0.7677374,0.061419,0.1182492,0.2735426,0.5181097,0.0769231,0.1314246,"11001004802"
"70","11001004901",11574,11001004901,2609.1552734375,3100.0000115484,21,58,4675.00001741573,2410.00000897795,16,48,12120.0000451505,1936.00000721216,13,40,17317,1931,14,41,36180,1853,9,39,1.1e+10,3100,1.1e+10,"DC","District of Columbia","Census Tract 49.01",50000,47900,47894,1,3100,0,2325,1,44,0,1,1994,4,34,0,1,2013,5,32,1,2,2087,14,22,2,4,0,61,1,3111,2312,1986,1989,2057,0.008036,0.9807136,0.0083574,0.002893,0.0320069,0.9450692,0.0198962,0.0030277,0.0956697,0.8630413,0.0342397,0.0070493,0.1181498,0.7998995,0.0527903,0.0291604,0.3334954,0.5269811,0.0865338,0.0529898,"11001004901"
"71","11001004902",11575,11001004902,2815.50927734375,2527.00000058836,16,50,6017.00000140094,1660.0000003865,15,33,10973.0000025549,1580.00000036787,8,32,20385,2228,8,45,53429,2625,9,52,1.1e+10,2527,1.1e+10,"DC","District of Columbia","Census Tract 49.02",50000,47900,47894,1,2527,1,1745,4,30,1,1,1574,3,19,0,8,2286,5,27,1,12,2690,24,16,4,9,3,47,0,2527,1727,1564,2269,2668,0.0506529,0.9240206,0,0.0253265,0.104227,0.8581355,0.015634,0.0220035,0.1112532,0.6214834,0.2570333,0.0102302,0.1084178,0.5976201,0.2688409,0.0251212,0.4471514,0.3077211,0.1754123,0.0697151,"11001004902"
"72","11001005001",11576,11001005001,925.99072265625,1609.75611551231,11,32,1736.62888285026,1155.05152600186,7,25,3531.36919745567,1430.32838798146,8,30,6138.04907727242,1678.28597469628,9,34,98188,1576,3,32,1.1e+10,1609.756157,1.1e+10,"DC","District of Columbia","Census Tract 50.01",50000,47900,47894,1,1609.756,0,1259.235,5,18,0,1,1493.765,6,18,1,5,1685,9,13,2,10,1955,23,10,2,3,6,25,0,1594.098,1246.733,1485.199,1666.015,1940,0.2032498,0.7778696,0.0036309,0.0152497,0.21987,0.7350046,0.0311978,0.0139276,0.2141855,0.5951676,0.158067,0.0325799,0.2632018,0.3779878,0.2980823,0.0607282,0.5984536,0.2561856,0.0871134,0.0582474,"11001005001"
"73","11001005002",11577,11001005002,3073.62963867188,5343.2439272866,35,105,5764.37116332185,3833.94850470773,22,84,11721.6308964336,4747.67165004698,26,99,20373.9513177872,5570.71413332224,30,112,58170,5820,14,116,1.1e+10,5343.243947,1.1e+10,"DC","District of Columbia","Census Tract 50.02",50000,47900,47894,1,5343.244,2,4179.765,18,61,1,3,4958.235,21,59,3,16,5593,29,42,7,33,6021,55,23,8,34,22,82,0,5289.902,4138.267,4929.802,5529.985,5973,0.2032174,0.7778972,0.0036318,0.0152537,0.21987,0.7350047,0.0311978,0.0139276,0.2141855,0.5951676,0.158067,0.0325799,0.2632017,0.3779877,0.2980822,0.0607282,0.4582287,0.1958815,0.280596,0.0652938,"11001005002"
"74","11001005201",11578,11001005201,5222.88037109375,5702.99994954234,20,106,10731.9999050479,4017.99996445049,17,80,23945.9997881362,4370.9999613273,15,92,34011,4540,18,91,80405,5203,12,104,1.1e+10,5703,1.1e+10,"DC","District of Columbia","Census Tract 52.01",50000,47900,47894,1,5490,3,3974,34,34,3,6,4480,44,33,4,8,4559,49,22,8,12,6077,82,16,10,12,45,58,6,5628,3885,4457,4494,6030,0.4026297,0.517946,0.0556148,0.0238095,0.4406692,0.4440154,0.0756757,0.0396396,0.4956249,0.3753646,0.0879515,0.041059,0.5420561,0.2432132,0.1308411,0.0838896,0.6764511,0.1351575,0.1014925,0.0868988,"11001005201"
"75","11001005301",11579,11001005301,6175.2666015625,5155.99996038433,13,117,12707.9999023592,4659.9999641953,13,93,26663.9997951295,5074.99996100669,13,101,52646,5030,9,101,65502,5981,20,120,1.1e+10,5156,1.1e+10,"DC","District of Columbia","Census Tract 53.01",50000,47900,47894,1,5217,2,4636,58,18,3,11,5087,65,11,5,19,5045,74,8,8,10,5051,77,4,11,9,64,29,7,5127,4547,5053,4964,5017,0.6225863,0.2820363,0.072362,0.0230154,0.6415219,0.199912,0.1233781,0.035188,0.6421928,0.1130022,0.192361,0.0524441,0.7445608,0.0759468,0.1017325,0.0777599,0.7667929,0.0398645,0.0861072,0.1072354,"11001005301"
